62,Acqua di Portofino,Donna Acqua di Portofino for women,woody,130,citrus,86,fresh spicy,83,floral,75,white floral,61,,,58,66,16,25,58,91,41,100,41
63,Acqua di Portofino,Notte Acqua di Portofino for women and men,white floral,130,marine,93,amber,73,musky,65,aromatic,56,salty,55,50,75,1,1,50,100,50,100,75
64,Acqua di Portofino,R`Osa Eau de Parfum Sensuelle Acqua di Portofino for women,vanilla,130,citrus,101,rose,98,floral,82,powdery,75,musky,74,1,100,1,1,50,1,50,50,50
65,Acqua di Portofino,Sail Acqua di Portofino for women and men,aromatic,130,aquatic,127,herbal,100,fresh spicy,92,woody,88,,,66,50,16,16,100,100,50,100,66
66,Acqua di Portokali,Acqua di Portokali Eau de Parfum Acqua di Portokali for women and men,citrus,130,rose,57,fresh spicy,33,woody,33,aromatic,21,,,100,1,1,1,100,100,100,100,100
67,Acqua di Sardegna,Acqua di Sardegna Man Eau de Parfum Acqua di Sardegna for men,citrus,130,fresh spicy,56,aromatic,56,green,53,white floral,43,woody,41,100,1,1,1,100,1,100,100,100
68,Acqua di Sardegna,Acqua di Sardegna Man Eau de Toilette Acqua di Sardegna for men,citrus,130,fresh spicy,56,aromatic,56,green,53,white floral,43,woody,41,100,1,1,1,100,100,100,100,100
69,Acqua di Sardegna,Acqua di Sardegna Unisex Eau de Parfum Acqua di Sardegna for women and men,citrus,130,aromatic,126,fresh spicy,74,woody,61,green,56,fruity,52,100,1,1,1,100,1,100,100,100
70,Acqua di Sardegna,Acqua di Sardegna Unisex Eau de Toilette Acqua di Sardegna for women and men,citrus,130,aromatic,126,fresh spicy,74,woody,61,green,56,fruity,52,100,1,1,1,100,1,100,100,100
71,Acqua di Sardegna,Acqua di Sardegna Woman Eau de Parfum Acqua di Sardegna for women,floral,130,citrus,98,green,69,white floral,56,fresh spicy,45,,,1,100,1,1,50,50,50,50,50
72,Acqua di Sardegna,Acqua di Sardegna Woman Eau de Toilette Acqua di Sardegna for women,citrus,130,green,94,floral,91,fresh spicy,75,woody,69,rose,66,1,1,1,1,50,100,50,100,50
73,Acqua di Sardegna,Desvélos Unisex Eau de Parfum  Acqua di Sardegna for women and men,aromatic,130,floral,90,woody,81,fresh spicy,73,herbal,45,marine,45,1,100,1,1,50,50,50,50,50
74,Acqua di Sardegna,Maijda Man Eau de Parfum Acqua di Sardegna for men,citrus,130,floral,76,aromatic,61,woody,57,soft spicy,54,fresh spicy,52,1,1,1,1,100,100,100,100,100
75,Acqua di Sardegna,Maijda Woman Eau de Parfum Acqua di Sardegna for women,citrus,130,floral,126,aromatic,105,herbal,91,fresh spicy,89,,,1,100,1,1,100,1,50,100,50
76,Acqua di Sardegna,Nòis Unisex Eau de Parfum Acqua di Sardegna for women and men,citrus,130,woody,107,aromatic,82,floral,68,musky,67,,,1,100,1,100,100,1,100,100,100
