47,Acorelle,Orchidee Blanche Acorelle for women,vanilla,130,fruity,62,powdery,58,sweet,53,white floral,30,,,15,100,10,10,35,30,15,40,
48,Acorelle,Patchouli Essentiel Acorelle for women and men,balsamic,130,amber,91,patchouli,47,aromatic,46,sweet,40,,,100,25,16,33,25,25,41,25,
49,Acorelle,R de Rose Acorelle for women,rose,130,fresh spicy,118,floral,105,sweet,92,aromatic,70,fruity,64,40,100,20,20,40,40,20,60,
50,Acorelle,Reve de Lotus Acorelle for women and men,green,130,aromatic,82,fresh spicy,66,citrus,49,floral,34,ozonic,33,1,1,100,1,1,1,1,1,
51,Acorelle,Sauge Marine Acorelle for women and men,aromatic,130,woody,118,citrus,118,herbal,83,soft spicy,60,,,1,1,1,1,100,1,100,100,
52,Acorelle,Terre de Cèdre Acorelle for women and men,woody,130,citrus,76,aromatic,53,green,46,earthy,42,fresh,38,11,100,11,11,22,1,44,55,
53,Acorelle,Vanille Ambree Acorelle for women,vanilla,130,almond,91,sweet,81,powdery,71,nutty,55,floral,50,71,100,28,57,35,14,64,71,
54,Acorelle,Vanille Gardenia Acorelle for women,citrus,130,white floral,77,green,71,coconut,66,vanilla,64,sweet,62,33,66,100,1,1,33,1,1,
55,Acorelle,Verveine Agrumes Acorelle for women,citrus,130,aromatic,45,green,36,fresh spicy,28,white floral,19,fresh,18,83,100,16,16,33,33,50,66,
56,Acqua Alpes,2334 Acqua Alpes for women and men,citrus,130,fresh spicy,125,aromatic,120,vanilla,108,amber,78,,,1,1,1,1,100,1,100,100,
57,Acqua Alpes,2677 Acqua Alpes for women and men,woody,130,aromatic,118,citrus,118,white floral,89,patchouli,89,,,1,1,1,1,100,100,100,100,
58,Acqua Alpes,2828 Acqua Alpes for women and men,citrus,130,white floral,55,green,33,woody,33,aromatic,20,,,1,1,1,1,100,100,100,100,
59,Acqua Alpes,OUD 3007 Acqua Alpes for women and men,oud,130,patchouli,130,citrus,100,soft spicy,91,floral,80,fresh spicy,75,1,1,1,100,1,1,100,100,
60,Acqua Alpes,OUD 3333 Acqua Alpes for women and men,citrus,130,fresh spicy,75,leather,65,woody,55,aromatic,54,oud,49,1,1,1,100,1,1,100,100,
61,Acqua del Garda,Gelsomino Assoluto Acqua del Garda for women,citrus,130,woody,106,white floral,91,green,72,patchouli,65,,,100,1,1,100,100,1,100,100,
62,Acqua del Garda,Intenso d`Agrumi Acqua del Garda for men,sweet,130,balsamic,67,vanilla,66,woody,59,powdery,57,aromatic,57,1,1,1,100,1,1,100,1,
63,Acqua del Garda,Itinerary I Acqua del Garda for men,citrus,130,balsamic,122,smoky,98,white floral,93,woody,93,,,100,50,50,50,1,1,100,1,
64,Acqua del Garda,Itinerary II Acqua del Garda for women and men,woody,130,citrus,89,balsamic,65,sweet,63,musky,58,fruity,56,66,66,1,66,100,66,100,100,
65,Acqua del Garda,Itinerary III Acqua del Garda for women,sweet,130,fruity,81,rose,70,almond,60,musky,50,,,1,100,50,100,50,50,50,100,
66,Acqua del Garda,Itinerary IV Acqua del Garda for women,fruity,130,sweet,91,citrus,66,patchouli,61,savory,56,,,50,1,1,50,50,50,50,100,
67,Acqua dell Elba,Arcipelago Men Acqua dell Elba for men,woody,130,aromatic,119,fresh spicy,99,herbal,31,soft spicy,22,,,60,60,1,1,100,60,60,100,
68,Acqua dell Elba,Arcipelago Women Acqua dell Elba for women,white floral,130,citrus,123,sweet,111,woody,80,herbal,65,,,50,87,12,25,75,100,50,87,
69,Acqua dell Elba,Bimbi Acqua dell Elba for women and men,citrus,130,sweet,48,herbal,48,amber,43,balsamic,35,,,100,1,1,1,1,1,1,1,
70,Acqua dell Elba,Blu Men Acqua dell Elba for men,citrus,130,woody,77,earthy,33,fresh spicy,32,terpenic,22,floral,21,66,66,1,11,77,77,33,100,
71,Acqua dell Elba,Blu Women Acqua dell Elba for women,woody,130,herbal,82,aromatic,80,marine,78,sweet,73,,,90,100,40,1,60,70,20,70,
72,Acqua dell Elba,Classica Men Acqua dell Elba for men,aromatic,130,citrus,114,woody,94,marine,87,fresh spicy,62,,,50,87,12,50,62,87,62,100,
73,Acqua dell Elba,Classica Women Acqua dell Elba for women,white floral,130,aromatic,56,marine,45,citrus,41,fresh spicy,28,herbal,26,46,100,20,6,26,60,13,66,
74,Acqua dell Elba,Eau de Parfum Napoleone Bonaparte Acqua dell Elba for men,aromatic,130,woody,98,fresh spicy,85,citrus,36,balsamic,28,marine,27,1,100,50,50,100,50,100,100,
75,Acqua dell Elba,Eau de Parfum Paolina Bonaparte Acqua dell Elba for women,fresh spicy,130,aromatic,111,woody,57,green,52,citrus,39,,,1,100,1,1,100,1,100,100,
76,Acqua dell Elba,Sport Acqua dell Elba for women and men,fresh spicy,130,woody,109,aromatic,107,citrus,80,floral,78,,,50,1,1,1,100,50,50,50,
77,Acqua dell Elba,Essenza di un'Isola Acqua Acqua dell Elba for women and men,woody,130,white floral,73,citrus,73,fresh spicy,65,aromatic,65,,,66,1,1,1,100,100,66,100,
78,Acqua dell Elba,Essenza di un'Isola Altrove Acqua dell Elba for men,balsamic,130,woody,105,smoky,87,aromatic,71,fresh spicy,50,,,50,25,1,100,1,1,100,50,
79,Acqua dell Elba,Essenza di un'Isola Smeraldo Acqua dell Elba for women,citrus,130,woody,130,aromatic,104,fresh spicy,100,balsamic,72,,,50,1,50,50,100,1,100,100,
80,Acqua Delle Langhe,Alba Acqua Delle Langhe for women,aromatic,130,fresh spicy,83,marine,70,woody,69,yellow floral,60,,,1,1,100,100,100,100,100,100,
81,Acqua Delle Langhe,Arborina Acqua Delle Langhe for women,citrus,130,woody,95,aromatic,56,warm spicy,45,white floral,45,powdery,41,1,1,1,1,1,1,1,1,
82,Acqua Delle Langhe,Cannubi Acqua Delle Langhe for women and men,citrus,130,woody,118,aromatic,105,earthy,82,green,66,warm spicy,62,100,100,1,100,100,100,100,100,
83,Acqua Delle Langhe,Cerequio Acqua Delle Langhe for women and men,balsamic,130,amber,124,woody,83,vanilla,67,almond,67,,,100,25,25,50,25,1,1,25,
84,Acqua Delle Langhe,Lirano Acqua Delle Langhe for women and men,green,130,aromatic,128,musky,113,marine,113,sweet,89,,,1,50,1,50,50,100,100,100,
85,Acqua Delle Langhe,Neirane Acqua Delle Langhe for women and men,fresh spicy,130,aromatic,114,woody,104,herbal,81,floral,81,,,100,100,100,1,1,1,1,1,
86,Acqua Delle Langhe,Sarmassa Acqua Delle Langhe for women,citrus,130,woody,101,musky,72,vanilla,61,warm spicy,58,,,100,50,50,1,1,1,1,1,
87,Acqua Delle Langhe,Villero Acqua Delle Langhe for women and men,woody,130,citrus,121,aromatic,118,fresh spicy,91,floral,49,earthy,48,100,100,1,1,100,100,100,100,
88,Acqua di Biella,Acqua di Biella N° 1 Acqua di Biella for women and men,aromatic,130,fresh spicy,110,green,87,citrus,78,white floral,68,,,66,16,1,16,83,66,50,100,
89,Acqua di Biella,Baraja Acqua di Biella for women and men,woody,130,aromatic,91,citrus,79,warm spicy,71,powdery,62,green,60,50,75,25,8,58,50,16,100,
90,Acqua di Biella,Bursch Acqua di Biella for men,woody,130,aromatic,115,citrus,76,balsamic,60,green,51,,,100,20,60,40,40,20,60,20,
1,Acqua di Genova,1853 Lady Acqua di Genova for women,balsamic,130,fresh spicy,106,citrus,96,woody,77,aromatic,63,smoky,62,100,33,66,66,100,33,33,100,
2,Acqua di Genova,1853 Man Acqua di Genova for men,citrus,130,amber,63,woody,57,white floral,54,musky,54,,,66,1,33,1,100,100,33,66,
3,Acqua di Genova,Colonia Classica Acqua di Genova for women and men,citrus,130,aromatic,86,fresh spicy,82,white floral,76,woody,54,,,100,63,9,36,72,81,45,90,
4,Acqua di Genova,Fontana di Trevi XII Acqua di Genova for women,white floral,130,citrus,98,floral,70,musky,38,fresh spicy,28,,,60,80,1,20,100,60,20,80,
1,Acqua di Genova,1853 Lady Acqua di Genova for women,balsamic,130,fresh spicy,106,citrus,96,woody,77,aromatic,63,smoky,62,100,33,66,66,100,33,33,100,
2,Acqua di Genova,1853 Man Acqua di Genova for men,citrus,130,amber,63,woody,57,white floral,54,musky,54,,,66,1,33,1,100,100,33,66,
3,Acqua di Genova,Colonia Classica Acqua di Genova for women and men,citrus,130,aromatic,86,fresh spicy,82,white floral,76,woody,54,,,100,63,9,36,72,81,45,90,
4,Acqua di Genova,Fontana di Trevi XII Acqua di Genova for women,white floral,130,citrus,98,floral,70,musky,38,fresh spicy,28,,,60,80,1,20,100,60,20,80,
